,Loyalty#,Province or State,City,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,DaysSinceEnrollment,DaysSinceCancellation,EnrollmentDurationInDays,IsCancelled,SumNumFlights,AvgNumFlights,AvgVarNumFlights,SumPointsAccumulated,PropOfRedeem,PropOfCompanionFlights,MonthsSinceLastFlight,NumMonthsWithFlights,Flights_Month_1,Flights_Month_2,Flights_Month_3,Flights_Month_4,Flights_Month_5,Flights_Month_6,Flights_Month_7,Flights_Month_8,Flights_Month_9,Flights_Month_10,Flights_Month_11,Flights_Month_12,PropCompFlightsSeason_LowSeasonEarlyYear,PropCompFlightsSeason_PeakSeasonSummer,PropCompFlightsSeason_Autumn,PropCompFlightsSeason_HolidayPeak
1509,307785,British Columbia,Vancouver,male,Master,Urban,23091.0,Married,Aurora,5926.73,Standard,799,,799.0,False,184.0,6.571428571428571,76.53,48874.21,30.43,25.54,0.0,27.0,4.29,2.57,9.31,10.69,11.62,22.79,8.13,9.65,4.29,1.97,16.38,24.29,38.2,6.6,38.88,29.41
1510,525866,Quebec,Quebec City,female,Master,Suburban,23091.0,Married,Aurora,5926.73,Standard,1435,1192.0,243.0,True,,,,,,,,,,,,,,,,,,,,,,,,
1511,532333,Quebec,Tremblant,male,Master,Suburban,23091.0,Married,Aurora,5926.73,Standard,2020,,2020.0,False,233.0,7.516129032258065,60.96,43781.64,67.15,23.61,0.0,31.0,6.99,3.54,19.72,11.16,6.06,14.8,11.16,12.46,6.6,8.11,6.6,5.82,30.84,2.28,69.05,0.0
1512,857912,Nova Scotia,Halifax,male,Master,Rural,23091.0,Married,Aurora,5926.73,2021 Promotion,307,65.0,242.0,True,46.0,9.2,63.1,7733.0,0.0,26.09,3.0,5.0,0.0,0.0,0.0,19.57,4.35,39.13,0.0,15.22,21.74,0.0,0.0,0.0,27.27,36.0,0.0,0.0
1513,884089,Ontario,Toronto,female,Master,Urban,23091.0,Married,Aurora,5926.73,Standard,2033,,2033.0,False,215.0,7.962962962962963,53.11,55689.49,31.88,14.88,1.0,27.0,11.16,11.67,7.69,4.64,8.49,10.01,21.36,23.08,15.54,12.69,7.32,4.64,28.38,9.88,8.33,0.0
1514,285202,Nova Scotia,Halifax,male,College,Urban,0.0,Married,Aurora,5926.96,Standard,380,,380.0,False,62.0,7.75,71.59,17154.0,39.5,14.52,0.0,8.0,4.84,0.0,1.61,17.74,0.0,19.35,27.42,0.0,12.9,12.9,0.0,3.23,20.0,6.9,12.5,100.0
1515,478566,Alberta,Banff,male,Bachelor,Suburban,40531.0,Married,Aurora,5928.75,Standard,892,648.0,244.0,True,16.0,4.0,102.06,3497.5299999999997,0.0,37.5,21.0,3.0,0.0,5.56,94.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.51,0.0,0.0,0.0
1516,892079,Alberta,Edmonton,male,Bachelor,Suburban,87747.0,Divorced,Aurora,5934.74,Standard,2156,,2156.0,False,189.0,9.45,34.75,28151.29,52.78,32.8,1.0,20.0,12.64,3.45,11.49,13.59,20.66,0.0,10.03,11.49,21.04,11.49,10.34,21.55,23.3,56.35,25.87,50.0
1517,742356,Ontario,Toronto,female,College,Urban,0.0,Single,Aurora,5936.01,Standard,2463,,2463.0,False,,,,,,,,,,,,,,,,,,,,,,,,
1518,971582,Ontario,Thunder Bay,male,Bachelor,Urban,65602.0,Married,Aurora,5945.62,2021 Promotion,1488,,1488.0,False,155.0,7.380952380952381,40.75,33872.9,13.63,30.32,0.0,21.0,10.61,4.55,21.21,6.06,12.35,14.28,19.49,15.15,16.87,16.29,10.09,13.64,28.49,40.53,30.09,55.56
1519,122797,Ontario,Toronto,male,Bachelor,Suburban,81139.0,Divorced,Aurora,5946.67,2021 Promotion,270,,270.0,False,54.0,9.0,40.37,7759.0,0.0,38.89,1.0,6.0,0.0,0.0,0.0,0.0,16.67,16.67,7.41,27.78,18.52,0.0,12.96,0.0,11.11,60.71,17.65,0.0
1520,717026,Alberta,Edmonton,male,Bachelor,Rural,81139.0,Divorced,Aurora,5946.67,Standard,1429,,1429.0,False,222.0,9.25,55.06,35592.18,14.59,9.01,0.0,24.0,7.7,10.84,0.0,3.53,15.99,0.0,22.12,21.18,3.53,7.9,10.84,15.21,17.43,0.0,5.59,8.16
1521,568953,British Columbia,Vancouver,male,Bachelor,Rural,61006.0,Married,Aurora,5953.21,Standard,1668,,1668.0,False,149.0,5.96,68.58,43006.98,0.0,42.28,0.0,23.0,2.16,0.0,8.33,19.6,18.06,0.0,13.16,14.09,24.57,12.06,4.48,7.62,63.37,80.0,20.3,0.0
1522,968666,Quebec,Montreal,female,Bachelor,Suburban,48993.0,Married,Aurora,5956.55,Standard,447,,447.0,False,114.0,8.76923076923077,44.69,24027.65,0.0,3.51,0.0,13.0,3.45,0.0,11.49,13.79,17.24,0.0,16.09,9.2,12.64,8.05,25.83,52.13,0.0,0.0,5.56,4.76
1523,445008,Ontario,Toronto,female,Bachelor,Urban,47945.0,Married,Aurora,5960.58,Standard,2128,1883.0,245.0,True,,,,,,,,,,,,,,,,,,,,,,,,
1524,123393,British Columbia,Whistler,female,Bachelor,Rural,94115.0,Married,Aurora,5963.82,Standard,1944,,1944.0,False,132.0,7.333333333333333,54.55,23552.91,0.0,29.55,0.0,18.0,20.0,8.11,0.0,4.05,4.05,16.17,17.57,12.16,32.8,17.57,15.38,16.22,39.96,46.19,18.85,16.67
1525,521217,Quebec,Montreal,male,Bachelor,Urban,94115.0,Married,Aurora,5963.82,Standard,1712,,1712.0,False,161.0,7.0,64.47,41497.27,41.94,22.98,2.0,22.0,4.3,6.76,17.59,22.29,16.04,24.32,5.41,5.41,0.0,3.59,25.32,8.01,13.11,50.0,41.13,100.0
1526,311363,Quebec,Tremblant,female,Bachelor,Urban,98078.0,Married,Aurora,5964.35,Standard,800,,800.0,False,173.0,6.407407407407407,51.08,41498.26,5.88,31.79,0.0,27.0,12.73,11.37,6.43,19.09,9.32,12.73,3.64,1.82,4.2,15.15,14.44,10.53,23.58,39.88,34.79,33.33
1527,330988,Alberta,Calgary,male,Bachelor,Suburban,97431.0,Married,Aurora,5969.55,Standard,543,,543.0,False,134.0,7.882352941176471,38.81,21151.89,18.02,20.9,0.0,17.0,13.33,0.0,0.0,0.0,24.44,0.0,0.0,23.13,21.67,10.45,13.49,18.66,5.88,53.15,9.41,33.33
1528,696090,Ontario,Toronto,female,Bachelor,Urban,97431.0,Married,Aurora,5969.55,Standard,2102,,2102.0,False,222.0,7.161290322580645,66.0,50203.01,60.16,20.72,1.0,30.0,4.98,5.41,13.73,10.58,6.21,7.16,17.88,16.61,24.07,4.15,8.25,6.54,22.24,24.62,3.7,8.33
1529,465260,British Columbia,Vancouver,female,Bachelor,Urban,79140.0,Married,Aurora,5977.79,Standard,2248,,2248.0,False,194.0,9.238095238095237,59.77,26406.65,17.38,26.29,0.0,21.0,4.05,0.0,9.46,9.9,21.86,4.05,29.02,5.8,17.57,15.85,9.47,10.81,27.61,10.14,39.65,62.5
1530,989154,Ontario,Trenton,female,Bachelor,Urban,79140.0,Married,Aurora,5977.79,Standard,998,,998.0,False,182.0,8.272727272727273,58.17,34750.04,47.04,24.73,0.0,22.0,10.16,13.96,6.92,10.58,25.64,15.71,23.31,0.0,7.77,0.0,0.0,23.08,23.25,13.7,33.33,100.0
1531,243726,British Columbia,Victoria,male,Bachelor,Urban,57693.0,Divorced,Aurora,5979.72,Standard,1994,1521.0,473.0,True,,,,,,,,,,,,,,,,,,,,,,,,
1532,403463,Saskatchewan,Regina,male,Bachelor,Rural,57693.0,Divorced,Aurora,5979.72,Standard,73,,73.0,False,7.0,7.0,0.0,2472.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
1533,775176,Quebec,Hull,female,Bachelor,Suburban,57693.0,Divorced,Aurora,5979.72,Standard,1911,,1911.0,False,165.0,6.111111111111111,91.15,45663.93,25.14,27.27,0.0,25.0,3.5,5.35,19.19,3.5,0.0,17.61,0.0,7.73,6.84,5.88,17.46,26.87,37.72,32.96,11.11,15.15
1534,891931,Nova Scotia,Halifax,female,Bachelor,Urban,57693.0,Divorced,Aurora,5979.72,2021 Promotion,323,,323.0,False,39.0,6.5,71.34,11565.0,43.23,38.46,0.0,6.0,0.0,0.0,25.64,0.0,5.13,5.13,0.0,0.0,7.69,25.64,0.0,30.77,58.33,0.0,0.0,66.67
1535,424403,Ontario,Toronto,male,Bachelor,Suburban,88723.0,Divorced,Aurora,5981.38,Standard,996,,996.0,False,149.0,6.7727272727272725,53.32,35769.01,9.15,23.49,1.0,21.0,13.36,12.5,13.03,17.32,19.67,17.95,0.0,16.74,6.16,0.0,1.64,0.0,13.53,40.69,13.64,0.0
1536,283929,Alberta,Edmonton,female,Bachelor,Suburban,66839.0,Single,Aurora,5989.77,Standard,1941,,1941.0,False,238.0,7.67741935483871,69.36,51072.9,54.6,23.53,0.0,29.0,6.11,0.62,9.49,13.84,14.13,16.97,20.85,8.7,11.61,2.62,6.08,4.4,11.98,34.41,29.13,0.0
1537,477867,Ontario,Trenton,female,Bachelor,Urban,66839.0,Single,Aurora,5989.77,Standard,1110,867.0,243.0,True,,,,,,,,,,,,,,,,,,,,,,,,
1538,996896,New Brunswick,Moncton,male,Bachelor,Rural,66839.0,Single,Aurora,5989.77,Standard,1464,,1464.0,False,196.0,6.125,77.67,42272.25,6.08,32.14,0.0,31.0,3.56,7.23,13.85,1.02,12.27,3.75,5.3,18.11,12.07,4.71,14.04,18.72,43.47,37.51,38.69,18.52
1539,376367,Ontario,Toronto,female,Bachelor,Urban,41859.0,Married,Aurora,5994.23,Standard,191,1042.0,0.0,True,40.0,10.0,40.82,9231.0,0.0,7.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,15.0,32.5,17.5,0.0,0.0,0.0,11.54,0.0
1540,892219,Ontario,Toronto,female,Bachelor,Suburban,74284.0,Married,Aurora,5994.26,Standard,2140,,2140.0,False,179.0,7.782608695652174,61.25,42738.75,56.56,17.32,1.0,22.0,9.74,17.69,14.25,12.55,3.03,30.3,17.69,21.27,6.06,1.55,14.25,0.0,26.74,9.72,7.68,0.0
1541,929880,Ontario,Toronto,male,College,Urban,0.0,Single,Aurora,5994.42,Standard,616,,616.0,False,187.0,10.38888888888889,42.94,25915.66,57.74,25.67,0.0,18.0,0.0,13.58,0.0,11.11,4.67,25.46,17.67,0.0,0.0,17.96,17.08,16.47,73.33,33.33,27.06,0.0
1542,390434,Ontario,Toronto,female,High School or Below,Rural,28804.0,Married,Aurora,5995.41,Standard,826,,826.0,False,271.0,9.344827586206897,61.76,53643.43,21.03,26.2,0.0,28.0,5.38,2.04,9.9,0.0,13.13,7.4,22.19,17.7,10.98,13.13,7.56,5.16,39.79,18.03,27.63,20.0
1543,644551,Quebec,Montreal,male,High School or Below,Suburban,23749.0,Married,Aurora,6005.03,Standard,2252,,2252.0,False,256.0,9.481481481481481,48.45,47961.54,25.0,27.34,0.0,27.0,9.38,2.71,17.34,4.72,14.22,0.0,0.0,15.79,11.76,11.21,9.22,13.7,20.17,14.51,46.44,0.0
1544,300008,British Columbia,Kelowna,male,Bachelor,Urban,26876.0,Single,Aurora,6005.21,Standard,1733,,1733.0,False,140.0,7.368421052631579,58.85,39602.44,82.78,39.29,1.0,18.0,0.0,15.19,6.49,10.96,25.86,20.2,0.0,23.56,18.06,0.0,1.72,0.0,41.69,52.87,19.84,0.0
1545,354002,Manitoba,Winnipeg,male,Bachelor,Suburban,26876.0,Single,Aurora,6005.21,Standard,692,,692.0,False,164.0,8.631578947368421,51.12,32119.61,44.12,28.05,0.0,19.0,0.0,11.76,5.16,0.0,19.84,14.71,25.98,1.47,18.62,0.0,10.23,19.19,8.16,42.84,32.07,43.61
1546,389387,Manitoba,Winnipeg,male,Bachelor,Rural,26876.0,Single,Aurora,6005.21,Standard,388,,388.0,False,46.0,9.2,64.95,7638.0,0.0,26.09,1.0,5.0,17.39,0.0,0.0,0.0,0.0,0.0,41.3,8.7,10.87,0.0,21.74,0.0,12.5,13.04,53.33,0.0
1547,409768,Ontario,Toronto,male,Bachelor,Suburban,26876.0,Single,Aurora,6005.21,Standard,122,,122.0,False,17.0,8.5,74.87,2027.0,0.0,52.94,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.47,23.53,0.0,0.0,0.0,0.0,52.94,0.0
1548,515969,British Columbia,Victoria,female,Bachelor,Urban,26876.0,Single,Aurora,6005.21,Standard,2227,,2227.0,False,205.0,6.833333333333333,74.63,38362.16,44.63,30.73,1.0,29.0,1.97,5.76,12.3,12.02,0.0,2.42,24.62,15.81,15.04,16.19,8.9,2.09,26.15,32.57,32.04,0.0
1549,595027,Quebec,Montreal,female,Bachelor,Suburban,26876.0,Single,Aurora,6005.21,Standard,562,,562.0,False,149.0,8.764705882352942,38.8,23052.58,0.0,29.53,3.0,17.0,6.67,0.0,0.0,13.33,18.67,17.33,22.67,17.53,13.01,14.85,23.01,26.99,27.59,13.68,11.9,65.15
1550,642102,Ontario,Toronto,female,Bachelor,Suburban,26876.0,Single,Aurora,6005.21,Standard,1242,,1242.0,False,249.0,9.576923076923077,57.05,35811.24,42.64,14.46,0.0,26.0,5.82,0.0,4.69,11.71,15.12,22.56,17.61,7.38,2.6,11.61,12.78,9.09,12.01,13.53,33.33,100.0
1551,109023,Nova Scotia,Halifax,female,Master,Urban,13528.0,Single,Aurora,6005.85,Standard,1257,,1257.0,False,165.0,9.705882352941176,33.93,21905.53,100.0,24.85,0.0,17.0,14.56,16.52,13.7,0.0,24.19,0.0,14.52,25.23,20.97,12.9,8.06,21.88,8.03,62.17,0.0,30.94
1552,199494,Saskatchewan,Regina,female,Master,Suburban,13528.0,Single,Aurora,6005.85,Standard,83,,83.0,False,1.0,1.0,0.0,425.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1553,271987,Saskatchewan,Regina,female,Master,Suburban,13528.0,Single,Aurora,6005.85,Standard,1314,1069.0,245.0,True,,,,,,,,,,,,,,,,,,,,,,,,
1554,351753,Ontario,Toronto,female,Master,Rural,13528.0,Single,Aurora,6005.85,Standard,386,,386.0,False,57.0,7.125,91.4,13409.0,41.69,19.3,0.0,8.0,3.51,0.0,19.3,0.0,0.0,19.3,35.09,10.53,7.02,1.75,0.0,3.51,53.85,10.81,0.0,0.0
1555,408347,British Columbia,Victoria,male,Master,Rural,13528.0,Single,Aurora,6005.85,Standard,155,,155.0,False,44.0,11.0,53.01,11236.0,0.0,36.36,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36,11.36,0.0,15.91,36.36,0.0,56.25,0.0,43.75
1556,735770,Ontario,Sudbury,female,Bachelor,Rural,85510.0,Married,Aurora,6006.21,Standard,511,,511.0,False,143.0,9.533333333333333,50.6,26248.13,32.67,23.08,0.0,15.0,6.73,0.96,5.77,10.58,10.58,7.69,18.27,17.31,2.88,61.51,9.62,28.87,11.11,22.22,29.6,29.76
1557,369141,Ontario,Trenton,male,Bachelor,Rural,39482.0,Divorced,Aurora,6006.44,Standard,2296,,2296.0,False,188.0,8.952380952380953,57.88,30066.71,0.0,25.53,0.0,21.0,8.89,9.16,12.22,0.0,18.06,7.78,28.1,17.38,9.33,15.56,6.44,16.67,17.26,50.76,0.0,6.67
1558,690563,Ontario,Ottawa,female,College,Urban,0.0,Single,Aurora,6013.04,Standard,2256,,2256.0,False,168.0,6.72,49.82,38990.03,27.95,27.98,1.0,25.0,0.0,10.34,11.34,8.97,18.72,13.67,4.72,12.41,18.43,10.34,15.52,6.33,14.04,50.48,40.55,41.67
1559,229636,Quebec,Tremblant,male,Bachelor,Suburban,68658.0,Single,Aurora,6019.93,Standard,2192,,2192.0,False,,,,,,,,,,,,,,,,,,,,,,,,
1560,304726,Ontario,Toronto,female,College,Suburban,0.0,Single,Aurora,6019.96,Standard,1296,,1296.0,False,182.0,6.7407407407407405,62.62,49709.72,63.94,29.12,0.0,26.0,0.77,13.19,15.87,11.11,16.79,23.34,7.55,10.54,11.11,2.17,12.58,8.74,20.71,25.89,17.72,100.0
1561,187041,British Columbia,Vancouver,female,College,Rural,0.0,Single,Aurora,6021.84,Standard,1535,,1535.0,False,202.0,7.481481481481482,60.96,37758.229999999996,21.6,27.23,1.0,27.0,7.17,5.68,0.0,7.57,8.39,13.16,23.72,15.21,0.0,15.48,5.99,8.39,48.06,9.8,10.0,100.0
1562,510644,Ontario,Toronto,female,College,Urban,0.0,Single,Aurora,6021.84,Standard,364,,364.0,False,87.0,8.7,56.58,14964.0,0.0,29.89,0.0,10.0,9.2,5.75,6.9,12.64,17.24,12.64,10.34,0.0,0.0,2.3,3.45,19.54,24.44,65.0,40.0,0.0
1563,488268,Ontario,Trenton,female,Bachelor,Urban,49539.0,Single,Aurora,6031.52,Standard,1630,,1630.0,False,239.0,8.241379310344827,59.15,53710.97,23.82,39.75,1.0,29.0,1.62,3.85,6.9,6.18,5.17,14.92,17.96,16.57,8.24,13.44,11.71,4.96,47.35,42.5,39.1,0.0
1564,452439,British Columbia,Vancouver,male,College,Urban,0.0,Married,Aurora,6032.74,Standard,1152,,1152.0,False,172.0,6.615384615384615,77.56,40633.37,41.92,22.09,0.0,26.0,2.36,7.06,19.14,0.0,19.14,2.78,10.21,25.07,15.58,6.99,11.87,8.33,26.43,33.33,52.36,0.0
1565,441964,British Columbia,Kelowna,female,College,Suburban,0.0,Single,Aurora,6033.22,Standard,514,,514.0,False,115.0,8.214285714285714,52.78,26186.03,53.68,26.09,0.0,14.0,7.69,3.3,0.0,10.99,16.48,3.3,7.69,17.58,5.49,62.59,29.7,13.19,20.0,57.69,15.57,8.33
1566,381308,British Columbia,Vancouver,male,College,Urban,0.0,Divorced,Aurora,6039.02,Standard,49,,49.0,False,15.0,15.0,0.0,1841.0,100.0,33.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.33
1567,718409,Ontario,Toronto,female,College,Suburban,0.0,Divorced,Aurora,6039.02,Standard,2191,,2191.0,False,183.0,8.318181818181818,55.08,31202.94,63.77,19.13,0.0,22.0,14.16,12.5,13.37,0.0,18.18,10.39,32.12,3.58,0.0,14.17,5.19,14.27,14.69,19.44,39.35,9.8
1568,979168,Ontario,Toronto,male,College,Urban,0.0,Single,Aurora,6042.62,Standard,1497,1164.0,333.0,True,,,,,,,,,,,,,,,,,,,,,,,,
1569,395887,Newfoundland,St. John's,male,Bachelor,Rural,82399.0,Single,Aurora,6045.63,Standard,1238,,1238.0,False,210.0,7.241379310344827,66.4,42191.11,55.8,29.05,0.0,29.0,14.82,4.82,8.99,10.83,7.96,23.75,3.81,5.36,7.5,9.61,14.67,16.67,11.59,72.78,23.59,66.67
1570,348448,Nova Scotia,Halifax,male,Bachelor,Urban,20396.0,Married,Aurora,6047.03,Standard,1917,,1917.0,False,229.0,8.807692307692308,46.98,41648.64,28.38,26.64,0.0,26.0,5.94,7.26,0.0,14.87,11.88,12.82,15.47,7.92,12.11,12.11,10.89,14.15,43.33,3.45,30.71,58.28
1571,577232,Saskatchewan,Regina,male,Bachelor,Urban,20396.0,Married,Aurora,6047.03,Standard,1492,1186.0,306.0,True,,,,,,,,,,,,,,,,,,,,,,,,
1572,736004,Ontario,Toronto,male,Bachelor,Suburban,20396.0,Married,Aurora,6047.03,Standard,236,,236.0,False,33.0,11.0,90.91,7524.0,0.0,15.15,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,63.64,0.0,3.03,33.33,0.0,0.0,0.0,19.05,8.33,0.0
1573,878568,Quebec,Hull,male,Bachelor,Suburban,20396.0,Married,Aurora,6047.03,Standard,2209,,2209.0,False,157.0,5.814814814814815,64.53,34229.47,51.05,39.49,1.0,25.0,9.72,4.55,15.66,14.64,4.06,7.13,17.14,21.74,0.0,10.29,11.59,17.14,29.51,46.63,11.11,100.0
1574,608116,Alberta,Edmonton,female,College,Urban,0.0,Married,Aurora,6048.57,Standard,764,,764.0,False,166.0,6.384615384615385,64.82,40206.22,40.99,31.93,0.0,26.0,4.58,10.62,13.49,12.16,16.94,0.0,17.61,5.17,13.92,8.99,0.0,6.12,21.91,69.44,72.03,40.0
1575,825569,Newfoundland,St. John's,male,College,Rural,0.0,Single,Aurora,6051.64,Standard,1230,,1230.0,False,159.0,7.95,41.91,36837.26,19.78,40.88,0.0,20.0,12.28,0.0,21.05,19.3,11.86,19.57,14.78,20.65,0.0,0.0,7.62,14.49,9.65,55.47,0.0,46.43
1576,705496,Ontario,Trenton,female,Bachelor,Urban,32330.0,Divorced,Aurora,6052.0,Standard,1796,,1796.0,False,237.0,8.172413793103448,58.78,46073.88,31.36,12.24,1.0,28.0,9.09,8.81,16.27,6.72,5.85,9.75,16.55,17.52,18.18,5.53,6.01,13.75,7.22,11.49,65.95,0.0
1577,772395,British Columbia,Vancouver,female,Bachelor,Urban,32330.0,Divorced,Aurora,6052.0,Standard,355,,355.0,False,87.0,8.7,53.93,18161.0,35.8,20.69,0.0,10.0,0.0,1.15,12.64,0.0,5.75,19.54,10.34,10.34,16.09,9.2,4.6,10.34,11.76,11.43,46.15,0.0
1578,153987,Quebec,Montreal,male,Master,Rural,27681.0,Married,Aurora,6057.07,Standard,372,,372.0,False,51.0,6.375,78.63,16513.0,0.0,7.84,0.0,8.0,9.8,7.84,0.0,0.0,0.0,0.0,5.88,29.41,3.92,21.57,19.61,1.96,33.33,0.0,0.0,100.0
1579,444904,British Columbia,West Vancouver,female,Master,Urban,27681.0,Married,Aurora,6057.07,Standard,1573,1331.0,242.0,True,,,,,,,,,,,,,,,,,,,,,,,,
1580,759223,Quebec,Tremblant,male,Master,Urban,27681.0,Married,Aurora,6057.07,Standard,444,,444.0,False,69.0,5.75,60.76,16493.76,100.0,56.52,0.0,12.0,5.66,0.0,20.75,0.0,0.0,0.0,13.21,1.89,11.32,22.64,23.15,51.69,42.86,100.0,16.67,77.78
1581,793178,Manitoba,Winnipeg,male,Master,Rural,27681.0,Married,Aurora,6057.07,Standard,2184,,2184.0,False,195.0,6.964285714285714,59.2,34810.01,14.89,19.49,1.0,28.0,11.97,7.42,4.94,8.64,15.32,5.42,20.27,4.34,11.97,12.08,8.13,0.0,18.53,22.12,13.91,0.0
1582,114493,Ontario,Toronto,female,Bachelor,Rural,20676.0,Single,Aurora,6063.2,Standard,988,,988.0,False,160.0,8.88888888888889,36.38,30431.64,35.38,13.75,2.0,18.0,16.78,13.4,20.69,15.91,11.36,18.96,0.0,14.69,14.65,29.55,0.0,0.0,7.04,38.49,0.0,0.0
1583,896592,Quebec,Montreal,female,Master,Urban,12201.0,Divorced,Aurora,6071.91,Standard,22,,22.0,False,219.0,8.11111111111111,53.67,45281.08,35.08,25.11,0.0,27.0,10.45,8.67,12.96,3.9,4.35,8.7,21.93,7.31,12.18,8.7,14.83,5.43,20.79,35.09,28.16,0.0
1584,873415,British Columbia,Vancouver,male,High School or Below,Suburban,21832.0,Single,Aurora,6089.52,Standard,2351,,2351.0,False,234.0,8.357142857142858,59.71,43510.17,13.66,7.69,0.0,27.0,2.09,5.76,5.83,13.9,8.39,11.2,24.19,9.53,0.0,3.88,8.83,15.67,4.61,13.53,0.0,3.03
1585,804259,Ontario,Toronto,female,Bachelor,Suburban,65252.0,Divorced,Aurora,6091.9,Standard,1948,,1948.0,False,199.0,6.862068965517241,49.99,36442.04,0.0,25.13,1.0,29.0,9.6,6.52,16.41,9.6,16.67,10.17,7.23,5.93,0.0,5.87,12.63,8.5,13.21,48.19,33.33,100.0
1586,906346,British Columbia,Vancouver,female,Bachelor,Rural,65252.0,Divorced,Aurora,6091.9,Standard,973,,973.0,False,201.0,9.571428571428571,54.04,29874.75,47.59,22.39,0.0,21.0,4.54,15.62,19.75,6.39,17.39,2.17,13.04,24.46,4.35,0.0,14.4,18.48,8.47,54.17,11.11,0.0
1587,212230,British Columbia,Vancouver,male,Bachelor,Urban,42800.0,Married,Aurora,6102.31,Standard,1831,,1831.0,False,246.0,9.11111111111111,48.83,52139.01,19.63,20.73,0.0,27.0,0.0,6.17,12.38,9.02,15.74,7.09,19.02,19.12,5.1,10.95,10.29,12.03,15.88,34.71,17.11,17.41
1588,391761,Ontario,Toronto,female,College,Suburban,0.0,Single,Aurora,6102.95,Standard,680,,680.0,False,163.0,6.037037037037037,68.53,38759.6,86.61,24.54,0.0,27.0,0.0,0.0,16.45,19.95,22.06,3.87,6.39,4.48,7.03,7.65,2.29,14.24,30.15,25.93,8.46,33.33
1589,760645,British Columbia,Vancouver,male,College,Rural,0.0,Single,Aurora,6102.95,Standard,1174,,1174.0,False,174.0,7.25,73.58,33744.11,9.69,22.41,0.0,21.0,4.39,0.88,12.52,14.14,20.0,10.39,0.0,25.21,23.11,15.71,7.14,7.25,21.59,22.22,26.91,0.0
1590,485280,Ontario,Toronto,female,Bachelor,Suburban,84822.0,Married,Aurora,6104.72,Standard,494,,494.0,False,92.0,7.076923076923077,56.07,25192.36,15.91,19.57,0.0,13.0,8.57,0.0,4.29,17.14,10.0,17.14,20.0,0.0,8.57,0.0,15.95,55.48,10.71,34.62,0.0,24.07
1591,818454,British Columbia,Vancouver,female,Bachelor,Suburban,84822.0,Married,Aurora,6104.72,Standard,450,,450.0,False,107.0,8.23076923076923,68.93,18530.06,0.0,42.99,1.0,13.0,8.79,1.1,4.4,0.0,13.19,6.59,20.88,16.48,16.48,0.0,24.66,69.05,32.0,42.5,12.82,100.0
1592,591476,British Columbia,Vancouver,male,College,Suburban,0.0,Married,Aurora,6105.8,Standard,2327,,2327.0,False,62.0,5.166666666666667,51.43,26755.52,0.0,32.26,17.0,12.0,27.52,0.0,11.24,24.26,4.73,11.24,21.01,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
1593,593868,Ontario,Ottawa,male,Bachelor,Rural,60234.0,Married,Aurora,6106.47,Standard,899,,899.0,False,201.0,8.375,62.37,36114.47,26.29,16.92,1.0,24.0,4.97,16.67,12.44,3.46,14.79,23.74,24.92,11.44,0.0,8.0,10.61,0.0,6.76,12.34,83.33,0.0
1594,136230,British Columbia,Whistler,male,High School or Below,Urban,16654.0,Married,Aurora,6106.94,Standard,173,,173.0,False,14.0,4.666666666666667,75.25,5734.0,0.0,21.43,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,57.14,0.0,35.71,0.0,100.0,0.0,40.0
1595,749441,Quebec,Montreal,female,High School or Below,Rural,16654.0,Married,Aurora,6106.94,Standard,1475,,1475.0,False,209.0,7.464285714285714,52.52,32394.28,49.73,12.92,0.0,28.0,12.86,11.51,8.64,7.14,17.26,3.79,11.43,18.19,13.88,6.46,3.33,14.37,12.74,4.75,30.39,0.0
1596,392582,Ontario,Toronto,male,Bachelor,Rural,63243.0,Married,Aurora,6112.76,Standard,1338,,1338.0,False,215.0,8.6,59.67,34258.28,19.62,22.79,0.0,24.0,1.25,10.49,16.25,1.29,10.0,16.25,16.33,17.78,5.16,9.34,17.78,20.83,11.38,25.92,18.06,29.8
1597,458773,Alberta,Calgary,female,Bachelor,Rural,63243.0,Married,Aurora,6112.76,Standard,2275,,2275.0,False,,,,,,,,,,,,,,,,,,,,,,,,
