Loyalty#,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,DaysSinceEnrollment,EnrollmentDurationInDays,DaysSinceCancellation,IsCancelled,SumNumFlights,AvgNumFlights,AvgVarNumFlights,SumPointsAccumulated,PropOfRedeem,PropOfCompanionFlights,MonthsSinceLastFlight,NumMonthsWithFlights,LowSeason_SumShare,PeakSeason_SumShare,Autumn_SumShare,HolidayMonth_December_SumShare,LowSeason_CompShare,PeakSeason_CompShare,Autumn_CompShare,HolidayMonth_December_CompShare
916358,Alberta,Edmonton,53.544388,-113.49093,female,Master,Suburban,10312.0,Married,Nova,2886.45,Standard,508,508.0,,False,137.8,8.6125,64.33,21429.07,20.23,23.58,0.0,16.0,18.15,20.32,37.37,24.17,72.0,3.57,15.15,17.12
100102,Ontario,Toronto,43.653225,-79.383186,male,College,Urban,0.0,Single,Nova,2887.74,Standard,2122,2122.0,,False,247.7,9.908,29.37,33903.96,55.33,23.5,0.0,25.0,34.97,19.62,31.33,14.09,29.1,8.23,30.03,16.33
977693,Alberta,Calgary,51.048615,-114.07085,female,College,Rural,0.0,Single,Nova,2887.74,2021 Promotion,330,330.0,,False,51.0,8.5,60.33,5152.0,100.0,25.49,0.0,6.0,43.14,25.490000000000002,9.8,21.57,0.0,0.0,100.0,72.73
675516,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,62018.0,Married,Nova,2887.78,Standard,1308,1308.0,,False,156.9,7.845000000000001,82.52,44584.74,43.52,31.17,1.0,20.0,22.75,62.59,14.66,0.0,21.29,22.71,82.61,0.0
751823,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Urban,62018.0,Married,Nova,2887.78,Standard,2211,2211.0,,False,210.0,7.5,51.21,46296.86,20.31,15.71,0.0,28.0,52.52,22.09,23.47,1.9,22.76,0.0,7.91,100.0
194065,Ontario,Sudbury,46.522099,-80.953033,female,Bachelor,Urban,65412.0,Married,Nova,2888.85,2021 Promotion,319,319.0,,False,,,,,,,,,,,,,,,,
375683,Ontario,Ottawa,45.421532,-75.697189,male,Bachelor,Urban,72075.0,Married,Nova,2889.09,Standard,746,746.0,,False,195.3,7.812,67.64,39208.0,68.52,22.89,1.0,25.0,37.89,47.01,13.16,1.95,45.95,5.45,14.79,50.0
631406,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,51906.0,Married,Nova,2890.34,Standard,564,564.0,,False,138.1,8.63125,58.04,34664.59,56.34,29.04,0.0,16.0,9.41,45.26,27.369999999999997,17.96,0.0,42.88,0.0,53.63
864161,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,51906.0,Married,Nova,2890.34,Standard,2336,2336.0,,False,168.6,7.663636363636363,53.37,36719.78,21.35,30.84,2.0,22.0,26.04,44.66,29.31,0.0,50.34,23.11,25.3,0.0
976423,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Urban,80590.0,Married,Nova,2891.27,Standard,924,892.0,32.0,True,315.2,10.506666666666666,38.87,46825.99,5.36,32.61,1.0,30.0,35.34,36.739999999999995,22.5,5.43,32.41,52.42,8.46,0.0
959280,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,21979.0,Married,Nova,2891.72,Standard,848,848.0,,False,199.6,8.678260869565218,47.59,38273.72,14.42,22.6,0.0,23.0,19.14,39.480000000000004,24.61,16.78,5.24,16.88,19.55,60.3
531619,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,56761.0,Married,Nova,2891.73,Standard,1230,1230.0,,False,236.3,8.439285714285715,54.81,42459.47,0.0,26.07,1.0,28.0,48.7,30.38,19.299999999999997,1.61,30.84,13.65,35.75,0.0
728563,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,56761.0,Married,Nova,2891.73,Standard,423,423.0,,False,58.9,7.3625,74.28,11725.22,0.0,39.05,1.0,8.0,10.19,44.14,10.19,35.48,100.0,46.15,83.33,0.0
552016,Saskatchewan,Regina,50.44521,-104.6189,male,Bachelor,Urban,30406.0,Married,Nova,2893.31,Standard,657,657.0,,False,209.4,8.053846153846154,66.48,41499.32,27.82,22.16,0.0,26.0,43.51,34.29,10.75,11.46,24.04,22.98,35.56,0.0
982296,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,61809.0,Married,Nova,2893.81,Standard,2424,2424.0,,False,154.2,7.3428571428571425,50.3,37590.57,29.61,14.46,4.0,21.0,46.5,35.02,8.620000000000001,9.86,13.39,12.96,42.86,0.0
113874,Ontario,Toronto,43.653225,-79.383186,female,College,Urban,0.0,Single,Nova,2894.24,2021 Promotion,324,324.0,,False,57.0,8.142857142857142,55.12,13282.0,0.0,8.77,0.0,7.0,45.61,29.83,8.77,15.79,0.0,29.41,0.0,0.0
562404,Alberta,Peace River,56.23418,-117.28938,female,College,Suburban,0.0,Single,Nova,2894.24,Standard,1333,1333.0,,False,165.4,8.705263157894738,49.72,28823.58,0.0,22.85,1.0,19.0,41.0,30.169999999999998,28.84,0.0,18.73,30.46,20.75,0.0
135841,Quebec,Tremblant,46.118462,-74.596184,male,Bachelor,Suburban,28204.0,Married,Nova,2894.58,Standard,9,9.0,,False,224.9,8.65,55.29,41403.21,19.45,20.99,0.0,26.0,26.41,22.32,33.61,17.65,14.98,38.84,14.29,20.15
926611,New Brunswick,Moncton,46.087818,-64.778229,male,Bachelor,Suburban,28204.0,Married,Nova,2894.58,Standard,1555,1555.0,,False,248.4,9.553846153846154,39.53,45263.9,14.72,25.56,0.0,26.0,30.8,31.599999999999998,24.799999999999997,12.8,28.76,23.31,11.36,50.94
426958,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,72014.0,Married,Nova,2895.21,Standard,1974,1974.0,,False,163.5,7.108695652173913,64.18,38578.99,0.0,45.02,0.0,23.0,22.14,51.019999999999996,22.57,4.28,56.35,46.4,39.3,0.0
442479,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,33746.0,Divorced,Nova,2896.92,Standard,1575,1575.0,,False,229.0,7.896551724137931,62.4,41878.04,14.49,26.33,0.0,29.0,28.83,20.83,39.129999999999995,11.22,25.91,52.62,10.6,33.46
870687,Ontario,Thunder Bay,48.380894,-89.247681,male,Bachelor,Suburban,75041.0,Single,Nova,2897.28,Standard,1327,1327.0,,False,182.1,7.003846153846154,55.46,35602.08,23.89,39.65,0.0,26.0,41.85,23.78,15.759999999999998,18.62,28.87,79.68,51.22,2.95
569347,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,54337.0,Married,Nova,2897.62,Standard,1528,1528.0,,False,190.9,9.545,41.05,37951.18,24.6,10.63,0.0,20.0,30.950000000000003,34.36,27.869999999999997,6.81,19.29,12.04,1.88,0.0
831860,Alberta,Edmonton,53.544388,-113.49093,female,Bachelor,Urban,54337.0,Married,Nova,2897.62,Standard,1676,1676.0,,False,186.1,7.157692307692307,82.86,45940.62,0.0,17.3,1.0,26.0,27.720000000000006,37.08,17.84,17.36,33.53,13.04,17.77,0.0
857235,Ontario,Kingston,44.231171,-76.485954,male,College,Suburban,0.0,Single,Nova,2897.78,Standard,2251,2251.0,,False,,,,,,,,,,,,,,,,
465729,Alberta,Peace River,56.23418,-117.28938,male,College,Urban,0.0,Single,Nova,2898.73,Standard,1047,1047.0,,False,213.6,8.215384615384615,58.34,50453.33,27.95,28.0,0.0,26.0,29.07,33.05,17.93,19.94,26.25,12.32,40.21,45.54
240963,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,33738.0,Divorced,Nova,2899.32,2021 Promotion,262,262.0,,False,176.7,7.682608695652173,61.38,37660.31,47.78,32.09,0.0,23.0,26.319999999999997,48.05,23.939999999999998,1.7,15.05,45.7,18.68,100.0
336831,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,65247.0,Married,Nova,2899.7,Standard,113,113.0,,False,9.0,9.0,0.0,2083.0,0.0,44.44,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,44.44,0.0
942083,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,65247.0,Married,Nova,2899.7,Standard,2,2.0,,False,241.1,8.036666666666667,59.03,43687.16,29.31,18.29,1.0,30.0,41.02,19.33,35.71,3.94,25.18,8.15,17.89,0.0
851549,Nova Scotia,Halifax,44.648766,-63.575237,female,Bachelor,Urban,66524.0,Married,Nova,2899.92,Standard,1530,1530.0,,False,154.7,7.031818181818181,38.56,26250.08,41.37,47.71,0.0,22.0,42.269999999999996,24.169999999999998,18.68,14.87,32.42,94.92,59.17,0.0
333207,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,96137.0,Married,Nova,2902.15,Standard,479,479.0,,False,76.2,6.927272727272728,53.82,16499.489999999998,70.47,34.78,2.0,11.0,35.44,27.560000000000002,37.01,0.0,37.04,33.33,33.69,0.0
677560,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,96137.0,Married,Nova,2902.15,Standard,1287,1287.0,,False,157.4,6.843478260869565,62.17,27954.99,24.41,15.31,0.0,23.0,35.45,33.29,14.799999999999999,16.45,39.61,0.0,8.58,0.0
757420,Saskatchewan,Regina,50.44521,-104.6189,female,Bachelor,Urban,23893.0,Married,Nova,2902.62,Standard,1526,1526.0,,False,181.6,7.263999999999999,73.04,34762.05,29.0,25.66,0.0,25.0,35.25,50.44,13.77,0.55,7.5,42.36,8.0,100.0
344768,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,36845.0,Married,Nova,2903.02,Standard,1815,243.0,1572.0,True,,,,,,,,,,,,,,,,
347634,Ontario,Ottawa,45.421532,-75.697189,female,Bachelor,Rural,20510.0,Married,Nova,2903.24,Standard,1332,1332.0,,False,147.4,6.7,60.15,26808.71,41.68,18.45,1.0,22.0,53.94,2.58,43.48,0.0,31.7,0.0,3.12,0.0
421752,Ontario,Toronto,43.653225,-79.383186,male,College,Urban,0.0,Married,Nova,2903.75,Standard,42,42.0,,False,11.0,11.0,0.0,2124.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
663416,British Columbia,Vancouver,49.28273,-123.12074,male,College,Urban,0.0,Married,Nova,2903.75,Standard,2128,2128.0,,False,227.7,7.59,56.42,51354.24,16.09,39.17,0.0,30.0,35.089999999999996,29.79,21.17,13.97,59.95,35.69,35.48,0.0
221813,British Columbia,West Vancouver,49.328625,-123.16019,male,Bachelor,Suburban,72211.0,Married,Nova,2906.3,2021 Promotion,304,304.0,,False,136.6,6.83,41.55,21618.4,0.0,13.98,2.0,20.0,59.44,17.57,9.08,13.91,22.29,0.0,8.06,0.0
747187,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,72211.0,Married,Nova,2906.3,Standard,756,756.0,,False,164.1,7.459090909090909,33.43,20264.6,0.0,29.8,0.0,22.0,34.13,26.58,34.43,4.88,1.79,26.15,55.75,62.5
283980,Ontario,Trenton,44.101128,-77.576309,female,Bachelor,Rural,24049.0,Married,Nova,2907.36,Standard,1408,1408.0,,False,144.1,6.265217391304348,54.86,40238.63,9.13,33.1,1.0,23.0,52.39,11.52,24.22,11.87,25.96,54.22,49.28,11.11
487212,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,24049.0,Married,Nova,2907.36,Standard,1262,1173.0,89.0,True,230.3,8.52962962962963,56.05,48766.76,68.91,32.44,3.0,27.0,34.36,41.55,24.1,0.0,45.89,14.0,45.05,0.0
288612,Ontario,Thunder Bay,48.380894,-89.247681,female,Bachelor,Urban,52216.0,Married,Nova,2907.44,Standard,201,-851.0,1052.0,True,36.0,9.0,0.0,4385.0,0.0,11.11,2.0,4.0,0.0,50.0,50.0,0.0,0.0,0.0,22.22,0.0
921746,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,51020.0,Divorced,Nova,2907.9,2021 Promotion,297,-384.0,681.0,True,20.9,5.225,94.8,4589.67,0.0,18.18,22.0,4.0,100.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0
638085,Ontario,London,42.984924,-81.245277,male,Bachelor,Urban,74212.0,Married,Nova,2908.02,Standard,8,8.0,,False,,,,,,,,,,,,,,,,
835440,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,35895.0,Married,Nova,2908.88,Standard,975,718.0,257.0,True,134.5,7.911764705882353,55.05,28714.53,100.0,31.82,8.0,17.0,57.63,42.370000000000005,0.0,0.0,13.55,56.67,0.0,0.0
700207,New Brunswick,Fredericton,45.963589,-66.643112,female,Bachelor,Urban,88944.0,Single,Nova,2909.55,Standard,1156,1156.0,,False,202.3,9.633333333333335,53.42,24479.1,15.54,19.43,0.0,21.0,39.68,33.16,15.23,11.91,18.18,0.0,43.18,47.3
747668,Quebec,Tremblant,46.118462,-74.596184,female,Bachelor,Suburban,88944.0,Single,Nova,2909.55,Standard,898,898.0,,False,171.3,6.344444444444445,78.19,46011.95,40.05,21.13,0.0,27.0,31.87,35.83,20.73,11.56,28.39,14.66,10.99,39.39
203607,Quebec,Montreal,45.50169,-73.567253,female,High School or Below,Suburban,12048.0,Married,Nova,2910.32,Standard,355,355.0,,False,78.0,7.8,41.78,19505.0,51.81,30.77,0.0,10.0,44.86,24.359999999999996,15.38,15.38,25.71,57.89,33.33,0.0
260245,British Columbia,Whistler,50.116322,-122.95736,female,High School or Below,Urban,12048.0,Married,Nova,2910.32,Standard,1642,1642.0,,False,311.1,10.035483870967743,40.79,52558.35,15.98,26.58,1.0,31.0,41.82,34.53,19.990000000000002,3.66,22.75,30.54,32.64,0.0
417904,Manitoba,Winnipeg,49.895138,-97.138374,male,College,Urban,0.0,Single,Nova,2912.24,Standard,723,723.0,,False,129.9,7.216666666666667,66.23,20633.989999999998,39.62,27.02,0.0,18.0,13.17,48.66,35.11,3.08,100.0,22.15,0.0,100.0
973059,Quebec,Montreal,45.50169,-73.567253,male,College,Suburban,0.0,Single,Nova,2912.24,Standard,185,185.0,,False,19.0,3.8,53.93,8027.0,0.0,42.11,0.0,5.0,0.0,21.06,57.89,21.05,0.0,100.0,36.36,0.0
459563,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,93403.0,Divorced,Nova,2912.25,Standard,823,823.0,,False,172.5,6.9,69.01,47775.5,22.71,10.43,0.0,25.0,47.489999999999995,33.28,17.5,1.74,9.77,10.45,9.93,33.33
332289,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,65436.0,Married,Nova,2912.6,Standard,876,876.0,,False,196.0,8.521739130434783,56.78,34548.63,70.46,28.47,0.0,23.0,34.03,39.44,18.98,7.55,22.79,21.47,45.97,46.62
400313,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,65436.0,Married,Nova,2912.6,Standard,1333,1333.0,,False,213.4,10.67,39.03,28059.5,27.16,27.04,0.0,20.0,17.95,44.09,22.11,15.84,50.65,22.32,28.18,11.83
373886,Alberta,Calgary,51.048615,-114.07085,female,Bachelor,Rural,81097.0,Divorced,Nova,2912.89,Standard,883,883.0,,False,116.9,7.30625,48.35,25040.4,85.56,39.01,0.0,16.0,40.21,19.33,16.25,24.21,26.38,91.15,0.0,44.52
490387,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,81097.0,Divorced,Nova,2912.89,Standard,1277,243.0,1034.0,True,,,,,,,,,,,,,,,,
409908,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Rural,68899.0,Single,Nova,2912.91,Standard,1582,1582.0,,False,215.1,8.273076923076923,55.89,47657.71,18.53,10.27,0.0,26.0,25.75,46.64,19.47,8.14,30.87,3.99,2.39,0.0
210647,British Columbia,Vancouver,49.28273,-123.12074,female,Doctor,Urban,20075.0,Divorced,Nova,2913.32,Standard,1590,1590.0,,False,220.6,8.484615384615385,55.28,47090.4,27.34,10.83,1.0,26.0,37.67,42.93,13.370000000000001,6.03,20.58,7.18,0.0,0.0
904602,Ontario,Toronto,43.653225,-79.383186,female,Doctor,Urban,20075.0,Divorced,Nova,2913.32,Standard,1180,1180.0,,False,139.6,6.9799999999999995,40.15,35672.9,30.43,27.36,1.0,20.0,26.08,13.32,51.07,9.53,26.1,21.51,15.99,100.0
346704,Saskatchewan,Regina,50.44521,-104.6189,female,Bachelor,Suburban,76638.0,Single,Nova,2913.48,Standard,1632,1632.0,,False,216.9,9.0375,44.88,33962.1,11.1,30.24,0.0,24.0,44.77,14.620000000000001,22.729999999999997,17.89,31.72,40.06,14.0,39.18
926867,Ontario,Kingston,44.231171,-76.485954,female,Bachelor,Urban,76638.0,Single,Nova,2913.48,Standard,154,154.0,,False,42.0,14.0,21.43,1967.0,100.0,14.29,0.0,3.0,0.0,0.0,59.519999999999996,40.48,0.0,0.0,20.0,5.88
485062,Ontario,Kingston,44.231171,-76.485954,female,Bachelor,Suburban,89672.0,Married,Nova,2913.49,Standard,626,626.0,,False,79.9,4.7,76.11,31970.45,22.74,31.04,0.0,17.0,27.53,19.779999999999998,45.309999999999995,7.38,45.45,37.34,19.34,32.2
635517,Ontario,Ottawa,45.421532,-75.697189,female,Doctor,Suburban,28523.0,Married,Nova,2914.09,Standard,240,240.0,,False,39.0,7.8,63.72,8317.0,0.0,41.03,2.0,5.0,0.0,46.15,53.85,0.0,0.0,27.78,52.38,0.0
906780,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,37803.0,Divorced,Nova,2914.96,Standard,1539,1539.0,,False,145.20000000000002,6.050000000000001,97.45,38165.34,27.34,10.81,0.0,24.0,28.51,57.440000000000005,9.37,4.68,4.59,6.0,42.65,44.12
715255,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Urban,83218.0,Married,Nova,2915.65,Standard,387,387.0,,False,55.0,6.111111111111111,43.64,15779.0,55.86,36.36,1.0,9.0,43.629999999999995,30.91,25.45,0.0,41.67,35.29,28.57,0.0
948489,Ontario,Ottawa,45.421532,-75.697189,female,Bachelor,Urban,85817.0,Married,Nova,2916.38,Standard,1972,1972.0,,False,217.8,8.712,61.28,37527.23,78.23,23.78,0.0,25.0,40.72,37.33,19.2,2.75,16.57,27.8,34.69,0.0
397272,Quebec,Hull,45.42873,-75.713364,male,Bachelor,Rural,85210.0,Divorced,Nova,2916.42,Standard,52,52.0,,False,,,,,,,,,,,,,,,,
478700,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,51622.0,Divorced,Nova,2917.54,Standard,932,932.0,,False,206.3,7.640740740740741,73.79,44364.36,38.19,24.04,0.0,27.0,34.57,50.66,11.01,3.78,22.86,15.79,56.39,51.28
789052,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,51622.0,Divorced,Nova,2917.54,Standard,2239,2239.0,,False,162.2,6.4879999999999995,72.34,42167.29,10.77,14.36,1.0,25.0,46.17,35.21,17.45,1.17,10.41,0.0,54.77,0.0
453887,Newfoundland,St. John's,47.561508,-52.712578,male,Bachelor,Suburban,80714.0,Married,Nova,2918.58,Standard,1740,1740.0,,False,181.1,6.4678571428571425,60.67,41408.92,0.0,11.54,2.0,28.0,36.32,32.69,22.58,8.39,20.21,3.21,13.94,0.0
991893,Quebec,Tremblant,46.118462,-74.596184,male,Bachelor,Rural,80714.0,Married,Nova,2918.58,Standard,737,737.0,,False,290.2,8.535294117647059,48.11,50384.9,73.18,16.95,0.0,34.0,36.489999999999995,30.87,25.470000000000002,7.17,20.96,19.31,13.13,0.0
972648,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,41456.0,Married,Nova,2919.71,2021 Promotion,317,317.0,,False,236.3,8.148275862068965,59.61,43587.18,31.85,28.14,0.0,29.0,16.55,48.03,27.55,7.87,12.79,27.4,32.87,48.39
500058,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,62018.0,Married,Nova,2921.49,Standard,2222,2222.0,,False,83.6,8.36,42.19,23727.01,0.0,6.82,17.0,10.0,54.55,45.46,0.0,0.0,12.5,0.0,0.0,0.0
940901,British Columbia,Vancouver,49.28273,-123.12074,male,College,Urban,0.0,Single,Nova,2921.68,Standard,1269,243.0,1026.0,True,,,,,,,,,,,,,,,,
960005,Ontario,Toronto,43.653225,-79.383186,male,College,Suburban,0.0,Single,Nova,2921.68,Standard,2067,2067.0,,False,173.6,7.547826086956522,58.65,42500.51,26.79,28.23,0.0,23.0,31.97,31.62,29.490000000000002,6.91,49.91,13.84,11.13,66.67
267020,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,63499.0,Married,Nova,2921.93,Standard,594,594.0,,False,171.6,6.6,73.59,39428.58,12.86,24.36,1.0,26.0,23.72,34.2,23.26,18.82,33.17,27.09,31.08,0.0
283338,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,63499.0,Married,Nova,2921.93,Standard,548,548.0,,False,113.0,5.947368421052632,76.17,27282.12,42.42,24.69,0.0,19.0,13.27,36.28,43.370000000000005,7.08,33.33,21.95,18.16,62.5
872234,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,64459.0,Married,Nova,2924.98,Standard,1656,1656.0,,False,293.9,10.134482758620688,39.53,40546.36,22.36,14.9,1.0,29.0,40.35,29.47,21.119999999999997,9.05,24.45,12.47,6.44,0.0
408500,Ontario,Trenton,44.101128,-77.576309,female,Bachelor,Rural,30752.0,Married,Nova,2925.73,Standard,1265,1265.0,,False,158.2,7.1909090909090905,51.44,35827.07,0.0,22.0,0.0,22.0,56.64,15.17,13.52,14.66,32.14,16.67,9.35,0.0
762259,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,30752.0,Married,Nova,2925.73,Standard,759,759.0,,False,160.8,6.9913043478260875,74.38,34467.79,36.28,34.39,0.0,23.0,27.54,47.45,14.419999999999998,10.57,28.44,38.14,37.07,29.41
804930,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,23656.0,Single,Nova,2926.52,Standard,2259,2259.0,,False,333.0,9.794117647058824,46.24,40762.51,10.98,29.31,0.0,34.0,40.010000000000005,35.910000000000004,11.889999999999999,12.19,31.23,20.4,34.09,44.58
877008,British Columbia,Whistler,50.116322,-122.95736,male,Bachelor,Rural,26242.0,Married,Nova,2926.83,2021 Promotion,264,264.0,,False,45.0,6.428571428571429,81.26,15706.0,0.0,2.22,0.0,7.0,4.44,35.55,40.0,20.0,0.0,0.0,0.0,11.11
913809,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,26242.0,Married,Nova,2926.83,Standard,1792,242.0,1550.0,True,,,,,,,,,,,,,,,,
445169,Quebec,Tremblant,46.118462,-74.596184,female,Bachelor,Urban,92381.0,Married,Nova,2926.89,Standard,2253,2253.0,,False,178.9,7.454166666666667,63.4,36792.71,12.7,29.85,1.0,24.0,16.89,41.089999999999996,42.03,0.0,16.23,44.49,21.01,0.0
795492,New Brunswick,Moncton,46.087818,-64.778229,male,Bachelor,Suburban,92381.0,Married,Nova,2926.89,Standard,1183,1183.0,,False,256.8,9.171428571428573,57.6,57190.07,0.0,26.44,1.0,28.0,32.44,42.45,14.020000000000001,11.1,42.74,16.24,40.56,0.0
744567,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,75685.0,Married,Nova,2927.07,Standard,896,896.0,,False,188.4,7.5360000000000005,74.45,38521.479999999996,16.65,22.03,1.0,25.0,17.51,52.290000000000006,14.06,16.14,43.94,24.37,11.32,0.0
651605,New Brunswick,Fredericton,45.963589,-66.643112,male,Bachelor,Urban,76850.0,Married,Nova,2927.22,Standard,1828,1828.0,,False,262.4,7.951515151515151,57.48,45867.2,48.72,27.71,0.0,33.0,32.660000000000004,41.01,25.18,1.14,32.91,30.3,18.0,0.0
945379,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,51991.0,Married,Nova,2927.73,Standard,366,302.0,64.0,True,44.0,8.8,59.81,11087.0,0.0,4.55,2.0,5.0,25.0,47.72,27.27,0.0,18.18,0.0,0.0,0.0
132209,British Columbia,Kelowna,49.887951,-119.49601,male,Bachelor,Urban,63127.0,Married,Nova,2928.12,Standard,2152,2152.0,,False,210.6,9.156521739130435,52.94,42132.87,0.0,25.17,1.0,23.0,43.93,49.05,5.22,1.8,34.38,16.65,36.36,0.0
826113,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,63127.0,Married,Nova,2928.12,2021 Promotion,289,289.0,,False,39.0,7.8,75.52,6758.0,0.0,66.67,0.0,5.0,33.33,2.56,20.51,43.59,92.31,0.0,62.5,52.94
682709,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,98473.0,Married,Nova,2929.92,Standard,1795,1795.0,,False,155.2,6.747826086956521,65.84,35797.65,7.79,33.18,1.0,23.0,52.64,31.12,16.23,0.0,32.31,35.4,31.75,0.0
662164,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,33663.0,Married,Nova,2930.69,Standard,2321,2321.0,,False,118.7,6.982352941176471,80.52,16741.64,0.0,12.81,0.0,17.0,34.2,48.19,12.56,5.05,37.44,0.0,0.0,0.0
189854,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,45768.0,Married,Nova,2931.16,Standard,215,174.0,41.0,True,14.0,4.666666666666667,118.02,4219.0,90.8,7.14,2.0,3.0,0.0,7.14,92.85999999999999,0.0,0.0,0.0,7.69,0.0
309727,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,45768.0,Married,Nova,2931.16,Standard,1579,1579.0,,False,225.4,8.669230769230769,50.75,42450.91,0.0,17.39,0.0,26.0,39.36,28.04,17.7,14.91,20.74,21.84,0.0,20.83
700286,Ontario,Thunder Bay,48.380894,-89.247681,female,College,Urban,0.0,Married,Nova,2933.5,Standard,352,352.0,,False,60.0,10.0,69.86,13952.0,48.4,28.33,0.0,6.0,5.0,60.0,6.67,28.33,0.0,47.22,0.0,0.0
859258,New Brunswick,Fredericton,45.963589,-66.643112,male,College,Urban,0.0,Married,Nova,2933.96,Standard,453,453.0,,False,66.0,7.333333333333333,56.22,13140.0,0.0,13.64,0.0,9.0,46.97,27.27,24.25,1.52,3.23,0.0,50.0,0.0
938603,Ontario,London,42.984924,-81.245277,female,College,Suburban,0.0,Single,Nova,2935.84,Standard,1094,1094.0,,False,230.9,8.551851851851852,55.51,35598.23,44.82,37.07,0.0,27.0,35.81999999999999,29.229999999999997,22.560000000000002,12.39,17.53,45.63,47.98,53.5
192772,Ontario,Trenton,44.101128,-77.576309,male,Bachelor,Urban,73847.0,Married,Nova,2935.99,Standard,2238,2238.0,,False,,,,,,,,,,,,,,,,
744135,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,73847.0,Married,Nova,2935.99,Standard,738,738.0,,False,169.6,6.784,45.25,27600.45,22.81,38.15,0.0,25.0,33.78,24.17,36.14,5.9,23.21,58.78,34.75,60.0
478050,Nova Scotia,Halifax,44.648766,-63.575237,female,Bachelor,Suburban,44369.0,Divorced,Nova,2936.99,Standard,1957,1957.0,,False,232.3,8.010344827586207,46.6,41341.67,32.37,29.83,0.0,29.0,49.38,10.8,27.46,12.35,30.69,30.68,36.68,10.45
