,Loyalty#,SumNumFlights,AvgNumFlights,SumPointsAccumulated,NumMonthsWithFlights,PropOfRedeem,PropOfCompanionFlights,AvgVarNumFlights,MonthsSinceLastFlight,Flights_Month_1,Flights_Month_2,Flights_Month_3,Flights_Month_4,Flights_Month_5,Flights_Month_6,Flights_Month_7,Flights_Month_8,Flights_Month_9,Flights_Month_10,Flights_Month_11,Flights_Month_12,PropCompFlights_Month_1,PropCompFlights_Month_2,PropCompFlights_Month_3,PropCompFlights_Month_4,PropCompFlights_Month_5,PropCompFlights_Month_6,PropCompFlights_Month_7,PropCompFlights_Month_8,PropCompFlights_Month_9,PropCompFlights_Month_10,PropCompFlights_Month_11,PropCompFlights_Month_12,PropCompFlightsSeason_LowSeasonEarlyYear,PropCompFlightsSeason_PeakSeasonSummer,PropCompFlightsSeason_Autumn,PropCompFlightsSeason_HolidayPeak
5093,403282,107,7.642857142857143,17459.34,14,0.0,13.08,58.43,0,0.0,3.45,5.75,3.45,12.64,9.2,13.79,5.75,12.64,24.75,13.79,56.68,0.0,100.0,40.0,0.0,0.0,12.5,41.67,0.0,18.18,0.0,0.0,4.17,22.73,24.0,2.9,4.17
5094,403361,77,7.7,18369.92,10,0.0,23.38,67.08,1,0.0,8.77,22.81,0.0,1.75,0.0,28.07,19.3,5.26,12.28,67.25,0.0,0.0,0.0,0.0,0.0,100.0,0.0,43.75,81.82,0.0,14.29,0.0,0.0,5.26,59.26,3.03,0.0
5095,403463,7,7.0,2472.0,1,0.0,100.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
5096,403473,105,4.7727272727272725,31481.61,22,33.23,47.62,52.5,5,7.61,9.09,9.09,21.17,18.12,10.79,22.9,0.0,0.0,9.69,12.5,6.88,88.89,0.0,100.0,26.98,0.0,33.33,82.61,0.0,0.0,70.83,0.0,0.0,32.98,79.06,30.95,0.0
5097,403500,195,7.5,42300.84,25,33.92,13.85,64.03,0,12.37,2.83,8.05,10.1,8.11,14.15,18.87,18.08,19.64,2.57,11.32,12.85,8.33,100.0,3.7,0.0,0.0,0.0,35.0,11.11,16.67,0.0,8.33,33.33,6.98,7.8,7.14,33.33
5098,403507,185,8.043478260869565,35462.42,23,39.78,36.76,64.11,0,1.27,17.21,10.71,0.0,13.68,12.4,19.33,21.44,3.8,0.0,4.67,1.27,100.0,0.0,83.33,0.0,16.67,48.98,85.48,16.67,0.0,0.0,100.0,100.0,23.19,44.84,66.67,100.0
5099,403675,142,6.454545454545454,37432.49,22,0.0,37.32,50.54,0,13.31,19.48,21.03,10.34,17.69,8.79,0.0,0.0,17.24,9.94,4.38,14.46,33.04,22.5,21.11,33.33,0.0,66.67,0.0,0.0,100.0,54.44,100.0,18.52,17.57,66.67,79.03,18.52
5100,403764,22,7.333333333333333,6185.0,3,0.0,22.73,90.8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18,13.64,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,50.0,0.0,0.0,0.0,20.0,28.57,0.0
5101,403856,52,8.666666666666666,9493.0,6,0.0,46.15,44.19,0,0.0,0.0,0.0,0.0,28.85,0.0,15.38,21.15,15.38,0.0,9.62,9.62,0.0,0.0,0.0,0.0,53.33,0.0,0.0,81.82,50.0,0.0,60.0,0.0,53.33,47.37,53.85,0.0
5102,403893,163,7.761904761904762,37080.39,21,38.19,25.15,64.4,2,3.11,15.64,5.8,20.93,10.73,20.29,30.43,0.0,0.0,6.91,16.03,21.29,100.0,33.33,0.0,23.51,0.0,0.0,52.38,0.0,0.0,0.0,59.82,34.85,17.34,31.43,33.33,34.85
5103,404011,150,5.769230769230769,26210.4,26,13.96,34.67,51.26,0,13.76,14.83,10.42,5.94,10.67,23.56,10.79,8.33,10.04,14.58,7.96,8.33,63.3,9.09,80.0,0.0,0.0,70.98,0.0,25.0,85.0,0.0,33.33,25.0,23.34,40.79,44.58,25.0
5104,404012,29,14.5,3479.0,2,0.0,27.59,4.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.28,0.0,51.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,13.33,0.0,0.0,42.86,13.33
5105,404106,246,8.2,46887.03,29,34.91,10.57,58.91,0,8.82,9.86,7.87,10.8,5.75,5.05,18.5,4.65,14.51,9.52,9.72,22.64,5.56,0.0,0.0,0.0,4.76,58.89,11.9,0.0,10.51,0.0,36.67,0.0,1.67,19.07,17.14,0.0
5106,404233,177,7.695652173913044,38610.33,22,38.66,18.08,74.9,2,15.87,5.47,19.61,0.72,17.47,24.11,3.92,33.33,10.99,6.13,0.0,17.47,0.0,66.67,60.0,100.0,0.0,42.04,0.0,0.0,0.0,9.52,0.0,40.83,18.01,16.7,6.67,40.83
5107,404314,198,7.615384615384615,48072.12,26,27.73,28.28,52.54,0,14.52,8.06,13.02,14.01,16.17,20.97,18.93,12.53,7.0,3.64,1.98,13.64,0.0,40.0,16.67,0.0,4.17,53.85,72.55,52.78,41.11,100.0,0.0,0.0,9.34,63.27,43.18,0.0
5108,404339,90,6.923076923076923,19226.66,13,15.67,34.44,66.31,0,0.0,0.0,11.54,13.46,0.0,0.0,0.0,17.66,14.45,5.77,13.46,53.15,0.0,0.0,0.0,71.43,0.0,0.0,0.0,80.95,29.63,0.0,14.29,33.33,38.46,80.95,15.79,33.33
5109,404417,191,7.074074074074074,32811.63,27,0.0,24.61,55.99,0,3.67,8.02,16.03,16.07,5.16,0.0,6.21,16.23,12.98,3.67,11.14,19.41,100.0,64.29,51.25,55.56,100.0,0.0,0.0,0.0,25.4,0.0,0.0,0.0,60.04,0.0,10.0,0.0
5110,404426,119,5.173913043478261,40538.27,20,37.65,31.93,72.7,0,10.91,18.18,2.74,3.64,3.35,31.35,18.18,12.73,1.39,14.55,22.1,20.28,0.0,30.0,0.0,100.0,100.0,0.0,40.0,0.0,100.0,0.0,58.99,35.19,21.35,7.84,47.78,35.19
5111,404431,180,7.2,38427.55,24,58.41,32.78,70.48,0,23.08,0.0,10.17,2.4,21.92,18.28,30.77,20.34,6.66,11.86,3.87,5.32,16.67,0.0,69.05,50.0,46.41,41.72,0.0,0.0,95.83,50.74,0.0,33.33,40.83,20.02,49.75,33.33
5112,404434,213,7.888888888888889,51915.2,27,34.49,25.35,53.24,1,6.66,6.66,10.04,12.03,7.89,14.58,16.52,17.11,13.9,5.92,6.58,18.98,33.33,42.22,50.93,0.0,0.0,24.75,0.0,7.69,57.78,16.67,20.0,34.52,29.04,10.41,43.36,34.52
5113,404475,205,7.884615384615385,36246.06,26,35.76,18.54,47.9,0,14.93,13.45,14.32,5.0,6.67,10.85,0.0,2.46,8.02,13.78,18.33,16.78,44.82,19.44,6.67,0.0,100.0,36.36,0.0,0.0,13.1,0.0,0.0,19.44,25.56,22.56,5.59,19.44
5114,404720,190,7.6,43978.73,23,29.23,29.47,74.82,1,6.33,5.0,3.06,13.75,8.03,27.28,14.11,14.08,0.0,3.89,6.25,25.5,100.0,0.0,25.0,18.18,0.0,35.74,25.0,0.0,0.0,62.5,0.0,60.77,48.68,24.67,57.69,60.77
5115,404742,219,9.125,34818.46,23,0.0,14.16,51.74,0,10.42,14.3,15.69,11.62,19.52,15.5,20.83,5.21,5.71,2.08,9.38,13.36,0.0,16.5,16.91,38.69,0.0,0.0,35.0,0.0,50.0,0.0,0.0,35.9,16.89,9.33,50.0,35.9
5116,404801,43,8.6,7305.0,5,43.04,30.23,64.53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53,6.98,25.58,11.63,16.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,71.43,0.0,0.0,42.11,71.43
5117,404805,56,11.2,11472.0,5,43.87,39.29,47.41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.36,14.29,12.5,12.5,30.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.06,87.5,100.0,0.0,0.0,0.0,47.06,63.64,0.0
5118,404846,152,7.238095238095238,36448.2,21,29.03,19.08,55.59,0,0.0,15.38,25.66,7.21,8.57,9.39,12.83,2.86,11.11,20.93,25.71,14.29,0.0,33.33,0.0,17.78,0.0,0.0,0.0,100.0,100.0,4.17,33.33,100.0,17.4,33.33,37.71,100.0
5119,404920,105,5.25,28685.55,20,42.0,26.67,53.12,1,16.84,21.05,15.79,19.37,5.26,7.39,7.39,7.89,29.86,14.73,7.89,0.0,77.78,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66.67,0.0,0.0,28.28,33.33,26.3,0.0
5120,405201,171,6.84,36779.56,25,15.92,15.79,49.7,2,10.29,9.55,7.99,15.62,0.0,9.33,18.71,7.77,15.96,6.25,12.18,20.59,0.0,0.0,47.22,0.0,0.0,0.0,0.0,100.0,17.36,0.0,38.1,0.0,13.2,20.1,17.56,0.0
5121,405318,194,7.76,32297.41,25,57.2,18.56,58.73,0,2.86,4.38,0.0,13.83,0.0,7.25,15.45,19.37,8.18,19.48,14.02,5.89,100.0,0.0,0.0,0.0,0.0,57.74,39.88,0.0,0.0,0.0,29.89,100.0,33.33,22.89,11.18,100.0
5122,405339,163,6.791666666666667,24750.579999999998,24,64.35,49.69,43.41,1,11.41,7.29,11.69,14.29,22.52,0.0,17.81,12.24,8.65,11.41,8.16,7.88,53.57,88.89,27.78,0.0,22.91,0.0,43.43,100.0,33.33,100.0,100.0,100.0,35.44,56.77,72.78,100.0
5123,405351,169,7.3478260869565215,41712.25,23,0.0,20.12,69.83,0,2.9,6.09,21.74,0.0,4.86,36.07,15.06,14.14,0.0,8.7,15.32,9.37,100.0,33.33,0.0,0.0,66.67,0.0,66.67,43.7,0.0,0.0,0.0,66.67,25.85,19.33,0.0,66.67
5124,405418,148,6.7272727272727275,29191.72,21,27.64,32.43,54.12,0,21.63,13.42,20.31,20.31,9.38,0.0,3.12,1.09,9.1,10.94,16.06,12.5,21.11,42.22,0.0,76.39,66.67,0.0,0.0,0.0,66.67,85.71,0.0,100.0,32.59,0.0,18.62,100.0
5125,405442,199,7.96,39886.89,25,42.3,24.62,57.85,0,9.56,7.96,21.09,8.82,10.92,7.84,10.0,24.91,0.0,3.33,7.78,5.56,64.29,8.33,7.54,21.67,12.5,25.64,44.44,33.33,0.0,0.0,0.0,0.0,16.28,43.24,0.0,0.0
5126,405500,246,9.11111111111111,39591.45,27,14.23,17.07,58.82,1,8.78,9.33,12.25,0.0,11.13,20.15,17.61,12.86,6.04,5.28,6.67,5.25,46.43,0.0,40.34,0.0,0.0,10.53,20.83,11.9,0.0,33.33,0.0,100.0,17.0,13.01,6.67,100.0
5127,405597,147,6.125,38210.38,22,48.61,36.73,62.09,1,13.54,0.89,24.44,12.77,12.77,0.0,21.52,13.81,4.85,13.33,17.08,0.89,73.21,0.0,0.0,84.52,22.62,0.0,50.93,0.0,58.33,66.67,20.83,100.0,46.8,23.43,30.32,100.0
5128,405602,189,7.269230769230769,30185.38,25,0.0,13.76,57.79,1,12.86,1.43,7.84,4.33,20.15,10.31,0.0,15.25,10.49,13.35,8.57,15.99,44.44,100.0,15.38,0.0,0.0,0.0,0.0,27.31,33.33,11.57,0.0,15.56,9.65,14.51,9.95,15.56
5129,405698,64,9.142857142857142,10347.0,7,100.0,21.88,40.65,0,15.62,0.0,14.06,14.06,0.0,12.5,20.31,0.0,0.0,3.12,0.0,20.31,40.0,0.0,11.11,0.0,0.0,25.0,0.0,0.0,0.0,100.0,0.0,38.46,17.86,9.52,100.0,38.46
5130,405699,191,8.304347826086957,36379.94,23,21.63,30.89,62.19,0,3.56,1.92,12.48,0.0,26.92,24.54,3.85,15.83,19.21,14.38,10.07,8.47,0.0,0.0,15.0,0.0,0.0,38.19,0.0,77.5,22.22,55.05,66.67,0.0,12.22,35.73,32.83,0.0
5131,405735,179,5.966666666666667,35109.68,29,44.24,21.79,69.52,1,6.77,10.74,15.98,18.11,2.92,12.92,10.87,14.39,2.2,6.25,5.09,15.06,0.0,47.22,12.7,29.02,16.67,3.7,100.0,0.0,0.0,81.25,0.0,44.95,18.38,11.47,19.49,44.95
5132,405739,153,6.954545454545454,32137.48,21,100.0,28.1,69.24,12,13.07,5.87,3.23,0.0,1.92,20.99,15.71,11.15,4.55,9.83,0.6,13.07,0.0,77.5,16.67,0.0,100.0,0.0,0.0,100.0,0.0,73.21,100.0,14.65,29.17,23.3,51.92,14.65
5133,405768,123,8.785714285714286,26498.93,14,0.0,32.52,47.28,13,0.0,0.0,0.0,8.93,24.4,15.47,21.13,0.0,12.2,4.03,13.84,0.0,0.0,0.0,0.0,0.0,50.0,47.22,57.74,0.0,6.25,0.0,0.0,0.0,36.6,53.27,2.5,0.0
5134,405804,201,8.04,45244.41,25,6.09,14.43,49.55,0,6.74,10.67,6.74,9.82,22.76,2.62,17.84,8.99,15.73,11.57,11.12,10.96,83.33,0.0,83.33,26.67,0.0,0.0,0.0,0.0,21.43,0.0,18.52,17.78,13.03,0.0,8.89,17.78
5135,405928,202,7.214285714285714,41832.2,28,0.0,18.32,50.94,0,9.5,15.76,7.49,4.78,13.82,15.12,18.6,8.66,9.5,12.79,8.27,13.05,0.0,36.7,0.0,66.67,33.33,0.0,0.0,45.56,0.0,45.45,15.0,33.33,21.21,22.54,15.31,33.33
5136,406047,193,6.892857142857143,50595.47,28,11.66,27.98,59.4,0,3.23,6.45,12.27,7.79,8.59,8.05,15.76,18.09,7.53,7.53,12.0,9.22,66.67,0.0,66.67,13.33,21.21,0.0,66.67,23.02,71.43,0.0,0.0,7.41,40.44,30.68,6.17,7.41
5137,406099,26,13.0,1600.0,2,0.0,30.77,21.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31,57.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45,20.0,0.0,0.0,45.45,20.0
5138,406176,147,6.391304347826087,27177.36,22,19.61,23.81,72.89,1,0.0,15.23,18.76,14.55,0.94,9.37,9.42,29.41,9.37,11.28,23.53,0.0,0.0,57.78,46.03,56.57,0.0,0.0,0.0,26.67,0.0,0.0,58.33,0.0,52.41,6.06,9.72,0.0
5139,406252,49,8.166666666666666,10990.0,6,50.19,20.41,53.89,1,0.0,0.0,0.0,0.0,12.24,28.57,8.16,0.0,26.53,16.33,8.16,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,22.22,0.0,0.0
5140,406254,177,8.045454545454545,33478.09,20,34.64,25.42,76.57,0,10.93,2.06,3.09,13.76,6.19,6.94,20.62,0.0,25.84,4.54,5.15,30.2,58.33,100.0,100.0,63.33,0.0,50.0,30.0,0.0,13.1,0.0,60.0,18.69,57.58,57.89,13.17,18.69
5141,406287,68,7.555555555555555,10425.24,9,0.0,29.41,40.85,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19,20.0,36.9,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,26.67,0.0,100.0,0.0,26.67
5142,406294,209,6.966666666666667,42513.3,30,100.0,32.06,59.78,2,8.77,9.96,11.99,9.95,2.96,26.19,2.96,16.76,10.77,9.16,2.96,11.97,63.3,0.0,0.0,61.27,16.67,36.36,100.0,33.33,13.33,80.0,0.0,65.15,25.71,29.04,38.11,65.15
5143,406367,33,8.25,3207.0,4,89.71,21.21,69.54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45,0.0,12.12,9.09,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
5144,406369,34,5.666666666666667,9938.0,6,0.0,26.47,59.76,0,0.0,0.0,0.0,0.0,8.82,0.0,17.65,0.0,5.88,11.76,23.53,32.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,63.64,0.0,0.0,14.29,63.64
5145,406373,205,8.2,39795.05,25,44.74,24.39,68.08,1,9.64,7.23,19.36,2.4,0.0,9.23,19.46,16.95,5.62,7.23,13.74,9.02,0.0,0.0,13.33,100.0,0.0,3.51,0.0,43.43,66.67,66.67,44.25,81.67,11.86,17.07,44.76,81.67
5146,406411,261,8.7,42877.22,30,49.12,36.4,55.59,1,1.5,5.29,7.4,8.6,12.56,13.56,17.15,13.56,12.91,7.14,9.28,0.0,33.33,66.67,0.0,76.67,0.0,44.58,44.35,42.09,21.06,100.0,28.57,0.0,26.47,41.02,27.31,0.0
5147,406564,163,6.52,39521.91,25,19.01,18.4,77.59,2,7.89,8.62,2.51,2.51,8.14,25.36,15.22,14.58,15.69,10.87,18.81,0.0,66.67,79.17,0.0,100.0,0.0,22.78,0.0,5.56,0.0,0.0,0.0,0.0,35.83,16.89,0.0,0.0
5148,406574,211,8.115384615384615,46358.68,26,11.04,13.74,58.97,2,9.14,14.01,11.61,2.67,20.0,8.2,17.94,17.65,8.2,13.79,0.0,3.64,0.0,0.0,17.78,100.0,0.0,5.13,48.76,0.0,38.89,0.0,0.0,0.0,6.27,26.02,7.79,0.0
5149,406810,229,9.956521739130435,31774.21,23,71.6,27.95,50.17,3,0.0,1.41,0.0,8.77,8.66,18.1,21.7,11.41,15.49,16.45,6.95,15.18,0.0,100.0,0.0,0.0,38.89,64.97,0.0,33.33,0.0,19.05,26.67,70.98,12.35,30.14,14.22,70.98
5150,407008,6,3.0,3898.0,2,0.0,16.67,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,33.33,0.0
5151,407032,193,7.423076923076923,39128.42,25,54.92,26.42,50.72,1,9.79,8.45,7.94,4.76,8.31,17.17,25.4,14.44,11.55,0.71,14.02,14.64,59.72,26.67,0.0,0.0,21.67,0.0,56.25,45.56,46.43,100.0,3.7,0.0,32.35,32.74,17.78,0.0
5152,407119,190,8.26086956521739,28325.86,23,44.43,28.42,46.91,0,12.9,6.29,16.23,12.55,14.87,29.03,13.68,18.74,0.0,12.9,9.49,3.23,0.0,0.0,12.7,0.0,78.89,0.0,33.33,29.02,0.0,75.0,80.95,0.0,17.99,20.13,86.67,0.0
5153,407173,149,6.7727272727272725,30336.37,22,51.09,18.12,60.09,3,7.51,15.37,18.74,16.42,5.97,17.9,9.3,0.0,22.39,8.5,0.0,15.89,0.0,44.91,63.3,0.0,0.0,0.0,0.0,0.0,46.67,0.0,0.0,0.0,27.81,0.0,15.56,0.0
5154,407238,164,6.56,41424.9,24,39.78,30.49,58.23,1,7.55,3.69,7.38,12.9,15.38,22.64,19.84,9.08,13.56,19.84,24.53,4.46,0.0,0.0,66.67,13.33,29.17,0.0,59.17,33.33,73.21,0.0,38.46,100.0,24.54,29.54,32.62,100.0
5155,407305,239,8.241379310344827,43586.61,29,31.05,23.43,48.5,0,9.22,6.97,0.0,0.0,5.97,10.4,11.82,16.73,8.94,9.94,12.1,11.95,4.17,0.0,0.0,0.0,75.79,0.0,5.0,40.51,73.33,0.0,0.0,30.54,23.09,23.64,19.1,30.54
5156,407340,166,5.724137931034483,44148.770000000004,28,13.77,24.1,85.44,1,3.66,11.54,18.48,10.26,11.54,8.62,12.99,7.95,4.18,9.31,4.61,27.47,0.0,0.0,33.33,32.5,0.0,66.67,67.59,100.0,0.0,66.67,33.33,0.0,10.68,69.68,26.39,0.0
5157,407377,214,8.916666666666666,41562.6,24,49.36,17.29,60.52,0,0.0,9.57,3.3,0.0,12.78,19.3,16.91,22.71,1.56,16.54,1.83,15.62,0.0,5.56,16.67,0.0,0.0,54.86,0.0,38.19,100.0,5.13,0.0,0.0,3.7,30.7,6.67,0.0
5158,407411,181,7.24,32182.18,25,0.0,12.71,66.03,0,15.95,7.69,10.02,7.73,4.38,0.0,29.38,16.74,12.95,1.54,6.7,21.54,0.0,100.0,66.67,26.67,22.22,0.0,0.0,16.67,0.0,0.0,33.33,0.0,19.38,16.67,25.0,0.0
5159,407433,217,9.041666666666666,41542.67,24,40.75,30.41,55.97,0,7.26,2.69,26.83,12.49,7.39,12.49,26.16,15.92,8.53,24.39,8.53,9.76,33.33,100.0,54.55,0.0,69.05,0.0,35.71,0.0,19.64,70.0,86.61,100.0,36.81,29.03,58.75,100.0
5160,407468,127,6.0476190476190474,28448.2,21,10.02,15.75,49.46,4,0.0,0.0,9.61,19.64,8.77,13.42,9.82,33.39,0.0,4.42,11.62,13.42,0.0,0.0,33.33,13.33,63.33,6.25,0.0,3.03,0.0,100.0,7.14,0.0,47.15,4.55,32.5,0.0
5161,407478,50,6.25,17796.48,8,0.0,0.0,65.55,20,9.9,9.9,40.1,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5162,407768,160,6.956521739130435,39395.76,23,52.08,19.38,61.37,0,11.96,0.0,14.77,9.69,0.0,28.13,0.0,9.65,17.66,7.51,13.04,8.88,0.0,0.0,0.0,69.7,0.0,9.22,0.0,100.0,8.16,8.33,100.0,13.33,7.11,32.39,21.26,13.33
5163,407798,184,7.36,43461.44,25,17.06,29.89,77.64,0,5.0,9.18,5.0,18.33,7.69,10.0,24.92,24.22,2.69,18.43,1.67,7.6,100.0,56.55,0.0,9.09,84.85,0.0,16.67,0.0,100.0,23.02,0.0,100.0,56.39,9.52,33.46,100.0
5164,407933,189,7.875,40141.12,24,8.81,21.69,62.81,0,18.42,13.68,15.9,3.28,18.93,23.9,0.0,5.26,1.94,14.56,13.21,6.57,0.0,0.0,54.2,100.0,11.57,2.63,0.0,0.0,0.0,0.0,63.3,66.67,21.43,1.75,46.67,66.67
5165,407945,243,7.838709677419355,54615.29,31,22.89,16.87,62.16,0,12.35,3.06,9.88,9.26,9.07,9.88,23.07,12.76,2.03,9.26,6.99,7.82,0.0,16.67,0.0,46.43,57.78,18.52,8.7,12.96,16.67,0.0,8.33,22.22,23.21,13.9,11.11,22.22
5166,407999,224,8.296296296296296,26706.8,27,75.28,30.36,49.34,0,7.9,0.0,10.14,11.56,19.36,12.27,7.42,15.81,11.11,15.94,10.9,5.51,82.14,0.0,85.71,10.37,50.0,0.0,0.0,11.01,11.11,0.0,47.84,67.46,47.78,5.16,29.22,67.46
5167,408047,251,8.655172413793103,35628.7,29,27.9,15.54,55.78,0,5.29,7.87,11.61,7.09,14.49,0.0,18.16,0.0,6.79,7.87,5.88,18.81,66.67,0.0,0.0,33.33,0.0,0.0,0.0,0.0,54.44,27.31,0.0,33.33,7.62,0.0,25.92,33.33
5168,408091,111,9.25,13520.2,12,51.42,0.9,45.66,18,6.27,9.9,25.25,13.53,21.62,23.43,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0
5169,408134,50,7.142857142857143,17136.0,7,0.0,40.0,79.78,0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,16.0,2.0,12.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,100.0,46.15,0.0,100.0,0.0,100.0,43.75,0.0,31.82,50.0,43.75
5170,408259,173,8.65,37125.63,20,24.21,25.43,45.98,2,1.45,13.04,17.39,0.0,11.56,14.29,22.62,26.09,14.43,14.25,0.0,12.5,0.0,22.22,58.33,0.0,57.74,33.73,17.78,33.33,0.0,0.0,0.0,0.0,69.28,22.22,0.0,0.0
5171,408309,122,5.545454545454546,35747.270000000004,20,14.62,27.05,80.4,0,3.91,10.91,18.18,11.81,0.0,1.32,7.4,25.64,0.0,13.02,7.4,33.74,90.0,0.0,0.0,79.17,0.0,100.0,100.0,0.0,0.0,73.33,0.0,6.25,74.71,25.38,45.71,6.25
5172,408347,44,11.0,11236.0,4,0.0,36.36,53.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36,11.36,0.0,15.91,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,0.0,0.0,0.0,43.75,0.0,56.25,0.0,43.75
5173,408378,28,9.333333333333334,8544.0,3,0.0,14.29,48.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,17.86,32.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,0.0,0.0,0.0,44.44
5174,408468,40,8.0,14667.0,5,0.0,30.0,69.6,0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,22.5,37.5,10.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,55.0,0.0,100.0
5175,408493,97,6.928571428571429,21677.34,14,20.55,15.46,52.94,0,17.24,3.45,0.0,5.17,18.97,0.0,5.17,0.0,17.24,26.83,48.81,18.22,40.0,0.0,0.0,0.0,63.64,0.0,0.0,0.0,0.0,17.78,0.0,6.67,42.31,0.0,6.55,6.67
5176,408500,154,7.0,35827.07,22,0.0,22.08,53.99,0,16.57,21.36,16.33,5.73,0.0,14.93,20.9,0.0,14.93,5.69,5.69,15.52,43.06,33.33,16.67,23.81,0.0,0.0,28.57,0.0,20.0,0.0,0.0,0.0,31.67,16.67,6.67,0.0
5177,408561,227,7.32258064516129,49368.340000000004,29,33.07,17.18,61.92,0,3.88,8.05,3.69,13.75,6.97,16.62,0.0,12.92,4.27,16.43,14.9,3.88,0.0,0.0,16.67,52.8,33.33,0.0,0.0,10.0,33.33,2.56,17.38,22.22,30.14,4.56,13.5,22.22
5178,408651,204,7.555555555555555,29649.27,27,17.51,27.45,53.49,0,7.25,9.29,11.12,11.22,3.67,13.13,9.29,10.34,0.0,12.62,6.65,21.6,100.0,12.5,100.0,30.0,100.0,3.7,66.67,12.04,0.0,40.97,10.0,0.0,50.25,24.8,30.36,0.0
5179,408838,141,7.05,33497.88,20,33.76,9.93,73.99,0,2.99,10.94,0.0,7.11,24.11,34.85,0.0,6.98,2.99,15.16,20.93,25.58,100.0,0.0,0.0,41.67,0.0,0.0,0.0,0.0,100.0,43.1,0.0,0.0,9.5,0.0,22.98,0.0
5180,408863,180,7.826086956521739,38834.5,23,0.0,35.0,48.98,0,10.51,0.0,6.02,0.0,16.55,17.92,6.45,0.0,13.86,9.68,11.82,17.92,12.5,0.0,5.56,0.0,48.81,48.81,0.0,0.0,23.33,0.0,16.5,61.51,28.27,48.81,23.16,61.51
5181,408886,210,8.076923076923077,38578.64,26,31.54,20.48,63.22,0,8.75,16.93,12.5,11.57,2.26,20.64,20.0,20.84,7.54,3.17,11.57,5.86,28.57,50.0,20.0,0.0,0.0,0.0,25.0,30.86,11.11,100.0,0.0,0.0,26.19,15.58,25.13,0.0
5182,408915,9,4.5,2175.0,2,0.0,22.22,47.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,66.67,0.0
5183,408931,224,7.466666666666667,51729.05,30,36.54,23.21,52.14,0,7.44,8.8,7.06,4.65,18.97,9.43,9.4,9.18,12.5,14.3,0.0,4.52,36.67,30.0,48.41,0.0,4.76,38.1,0.0,68.89,17.63,19.7,0.0,95.83,17.64,23.32,18.55,95.83
